title,openTypeList,detail
五优一三五,农业##植物,该品种属粳型三系杂交水稻。在东北、西北晚熟稻区种植全生育期平均157.9天，比对照秋光晚熟4天。株高112.4厘米，穗长19.9厘米，每穗总粒数121.4粒，结实率78.4%，千粒重25克，是生物学植物系统分类中被子植物门下一个的物种名称。
先玉508,农业##农作物##植物##生物##自然,先玉508，玉米品种，由铁岭先锋种子研究有限公司选育，每亩适宜密度3500～4000株，平均亩产530.9公斤。适宜在四川、重庆、湖南、湖北、贵州、云南和广西的平坝丘陵和低山区种植，注意防治纹枯病。
先玉696,农业##农作物##植物##生物##自然,先玉696（Zea mays）是杂交选育的玉米品种，早熟品种，抗性强。产量高。适宜在北京、天津、河北北部、山西、吉林、内蒙古赤峰地区、陕西延安地区春播种植。
先玉698,农业##植物##生物##自然,先玉698（Zea mays L.）幼苗叶鞘紫色，叶片深绿色，叶缘紫色，苗势强。株形半紧凑，株高327厘米，穗位147厘米，成株叶片数20片。辽宁抚顺、铁岭、本溪等活动积温2650℃以上的中熟玉米区种植。
先玉738,农业##植物##河南##玉米##生物##自然,先玉738 属于植物界被子植物门单子叶植物纲禾本目，禾本科，玉米属，由铁岭先锋种子研究有限公司选育。此品种夏天播种，生育期101天；对小斑病、弯孢菌叶斑病、茎腐病、感流黑粉病和玉米螟等病虫害均有一定抗性。平均亩产577.0kg，适宜河南省各地种植。该品种应于5月下旬麦垅套种和麦后直播，种植密度以每亩3000－4000株为宜，要注意种肥隔离，防止烧苗。
先甜五号,农业##植物##玉米##生物##自然,“先甜5号”甜玉米是由瑞士先正达泰国公司专家、“泰国甜玉米之父”维萨博士培育的甜玉米单交种，可直接食用，口味、含水量足可与水果媲美，该品种已于今年1月经广东省农作物品种审定委员会审定通过，填补了省内高档玉米品种的空白。
兴农种子,农业##植物,湘潭市兴农种子质量好、价格低、品种齐、数量足，深受全省各地客户的好评。
先正达408,农业##植物##生物##自然,先正达408以自选系NP2034为母本，以外引系HF903为父本杂交育成，2004年参加内蒙古自治区中早熟组玉米预备试验，平均亩产739.9kg，比对照四单19增产6.2%，试验情况良好，是一种先正达（中国）投资有限公司隆化分公司培育的种苗，是生物学植物系统分类中单子叶植物纲下一个的物种名称。
兴滇4号,农业##植物##种子,兴滇4号，白菜品种名称，中熟，播种后75天成熟，生长较快，整齐一致，外叶浅绿，叶帮淡绿色，叶球舒心炮弹形，球重3000克左右。亩产6000-7000千克，春秋均可播种，高抗病毒病和霜霉病。适宜在长江、黄河中下游诸省，及福建省、黑龙江、广西、辽宁、内蒙、云、贵、川、昆明地区、玉溪地区、楚雄州种植。
兴滇一号,农业##植物##种子,兴滇一号，白菜新品种，大白菜三抗系列良种，适应云南、贵州、四川、广西、黑龙江、甘肃等省。
Y两优689,农业##植物##水稻##种子,Y两优689，该组合生长整齐，株高、株型适中，剑叶较挺、略内卷，叶色浅绿，茎秆较粗壮；谷壳黄亮，谷粒长粒形，颖尖无色，偶有短芒。
Y两优二零,农业##植物##水稻,Y两优20属籼型两系杂交水稻。在华南作早稻种植全生育期平均128.4天，比Ⅱ优128短1.8天。株型适中，叶色浓绿，熟期转色好，每亩有效穗数20.9万穗，株高118.6厘米，穗长25.8厘米，每穗总粒数139.3粒，结实率77.3%，千粒重25.7克。适宜在海南、广西南部、广东中南及西南部、福建南部的稻瘟病轻发的双季稻区作早稻种植。
Y两优696,农业##植物##水稻,"Y两优696,该品种属两系杂交迟熟中籼，在湖南省作中稻种植，全生育期143天左右。株型适中，繁茂性好，分蘖力较强，茎秆中粗，叶下禾，叶鞘、稃尖无色。"
一丰113,农业##植物##生物##自然,一丰113，是四川省农科院作物所，四川一丰种业有限责任公司用自选系成688作母本与引自重庆市农科院玉米所的自交系4011组配，于2006年育成的玉米杂交种。适宜春播，亩植2800-3200株。育苗移栽应施足底肥，适施苗肥和拔节肥，重施攻穗肥。
优I1501,农业##植物##水稻,优I1501是通过杂交选配的水稻品种。适宜江西全省稻瘟病轻发区种植。
元两优81,农业##植物,审定情况：省品审会审定意见：元两优1363为感温型两系杂交稻组合。早造平均全生育期与对照种粤香占相当。丰产性突出，米质未达优质标准，感稻瘟病，中感白叶枯病，耐寒性中强。适宜我省粤北以外稻作区早、晚造种植，栽培上要注意防治稻瘟病和白叶枯病。符合广东省农作物品种审定标准，审定通过。
偃单8号,农业##植物##生物##粮食##自然,偃单8号，株高263cm，穗粒高120厘米，幼苗绿色，芽鞘浅紫色。千粒重337.8克，出籽率88.6%。河北省中等肥力地推广种植。
中33,农业##植物##生物##自然,85中33系中国农业科学院棉花研究所小麦研究室于1979年用欧柔/北京8号组合的F6中选出的株系786-11为母本，LK338/730-04的F3代为父本杂交选育而成。1990年9月经河南省农作物品种审定委员会审定，定名为85中33。适于黄淮麦区的河南大部、皖北、鲁西南、苏北等中上肥水条件下种植，也可作为上述地区麦棉两熟地区晚茬小麦配套品种。
中京优四七零,农业##植物,中京优四七零即中京优470，是由中国种子集团公司研制的品种，该品种属粳型三系杂交水稻，2006年生产试验，平均亩产700.5公斤，比对照金株1号增产16.6%。
中优早3号,农业##农作物##植物##水稻##生物##自然,中优早3号由中国水稻研究所和湖南省水稻研究所共同育成。属优质高产抗病早籼新品种。1994年通过江西省品种审定委员会审定，列该省主要推广优质早籼新品种；1995年列入农业部丰收计划重点推广项目。1995年获得第二届农业博览会金奖；米质在参评的早籼品种中列第一位，同年获农业部经费后补助一等。
中优161,农业##植物##水稻##生物##自然,该品种属籼型三系杂交水稻。熟期适中，产量高。
中农29号,农业##植物##生物##自然,"中农29号是由中国农业科学院蔬菜花卉研究所 研制的品种，植株生长势强，分枝较多，顶端优势突出，节间短粗，商品瓜率高，具有很强的耐低温弱光能力。华北地区春茬日光温室1月中旬育苗，2月中旬定植，3月中旬始收。可用南瓜嫁接，亩栽2000～3000株左右。打掉全部侧枝及5节以内雌花，注意疏花疏果，及时摘除畸形瓜扭、整枝落蔓。施足底肥，勤浇水追肥, 及时采收商品瓜。该品种不宜喷乙烯利、增瓜灵等激素。生长期间注意防治病毒病。"
中作零二零一,农业##植物,中作零二零一是由中国农业科学院作物科学研究所研制，种属粳型常规水稻。在京、津、唐地区种植全生育期平均175.9天，直链淀粉含量15.7%，达到国家《优质稻谷》标准2级。适宜在北京、天津、河北冀东及中北部的一季春稻区种植。
中作9017,农业##农作物##植物##水稻##自然,中作9017是水稻的一个新品种，高产、优质粳稻新品种，株型紧凑，株高95厘米左右，中作9017一般亩产550-600公斤，最高亩产650公斤以上。在京、津、唐地区作春稻，河北保定、河南郑州、山东临沂等地区可作麦茬稻试种。
中优早81,农业##农作物##植物##水稻##生物##自然,中优早81是中国水稻研究所选育的中熟早籼优质稻新品种。1993年引入我省，1994年分别参加湖南省和衡阳市早稻区试。衡阳市区试平均亩产404.2公斤，比对照湘早籼13号增产6.8%， 大面积亩产一般在400公斤以上。1995年元月衡阳市农作物品种审定小组审定通过，1996年2月通过湖南省品种审定委员会认定。
中华隐子草,农业##单子叶植物纲##植物学##生物##禾本科##种子植物门##自然##莎草目##被子植物亚门##隐子草属##鸭跖草亚纲,中华隐子草属多年生疏丛型中旱生禾草，生于山坡草地，林缘草地、路旁。
中南优510,农业##植物##水稻##种子,中南优510由江苏中南种业科技有限公司以中南1A×中莲恢510配组，于2006年育成，适宜在江苏省中籼稻地区种植，2010年生产试验平均亩产618.8公斤，较对照增产10.04%。适宜在江苏省中籼稻地区种植。
中原单32,农业##生物##种子植物##自然,中原单32系由中国农科院原子能所通过辐射选育而成，是目前惟一通过国家审定的粮饲兼用型优良玉米新品种。
中嘉早32号,农业##农作物##植物##水稻##生物##自然,中佳早32系中国水稻研究所和嘉兴市农科院合作选育的中熟偏迟早籼早籼品种，2006年通过省品审会审定，其审定编号为浙审稻2006021。
中棉所32,农业##植物##生物##自然,中棉所32（R—68）系中国农业科学院棉花研究所以中棉所17为母本、转Bt抗虫棉种质系为父本进行杂交转育，经连续多代抗性鉴定和选择育成的中熟转基因抗虫棉品种。植株近筒形，松紧适中，株高中等，茎秆较壮。该品种出苗较好，结铃性强，整个生育期长势稳健。
中棉所33,农业##植物##生物##自然,中棉所33（原系中C378）系中国农业科学院棉花研究所以中10—211系为母本、花苞无蜜腺材料15173为父本杂交选育而成。1998年通过山西省农作物品种审定委员会审定。
中棉所35,农业##植物##生物##自然,中棉所35生育期在黄河流域为130天，适合黄河流域麦棉套种和新疆南部春播种植。
中棉所34,农业##植物##生物##自然,中棉所34（中135）以自交纯化的中国农业科学院棉花研究所育成的丰产、抗黄萎病品种中棉所9号为母本，与引自美国的经自交纯化的丰产、优质品种岱45A为父本杂交，1988年选出887135系，代号定为中135系。经系比、改进、提高，1994年参加中国农业科学院棉花研究所组织的所级品比试验，皮棉和霜前皮棉产量分别为116.3公斤/亩和111.7公斤/亩，比对照品种中棉所12增产21.6%和23.4%，增产极显著。1995—1996年参加河南省棉花品种区试，1997年参加河南省棉花品种生产试验。1998年通过河南省农作物品种审定委员会审定。
中棉所36,农业##植物##生物##自然,中棉所36是中国农业科学院棉花研究所以H109为母本，以早熟品系中662为父本杂交选育而成。1999—2002年分别通过天津市、新疆维吾尔自治区和全国品种审定委员会审定，是新疆北部棉区主推品种。
中棉所38,农业##植物##生物##自然,中棉所38原名中抗杂A，母本是双隐性核雄性不育系PA，父本是转基因抗虫棉品系Rg3。该杂交种兼备了父、母本的优点，集抗虫、抗病、丰产、优质、简化制种于一体。1999年通过转基因安全性评价，同年通过全国农作物品种审定委员会审定。中棉所38的母本为不育系，因此制种时不需人工去雄，可较人工去雄授粉制种减50%的用工，降低了种子成本。中棉所38属中熟偏早品种，生育期125天左右，株型适中，叶片稍大，色较深；结铃性强，铃尖圆形，铃重5g以上，吐絮畅，衣分37%左右，出苗快，苗壮早发，生长势较强，蕾铃期生长稳健，丰产潜力大，综合性状好。
